,image_path,category,size_group,position_group,ratio_group,bbox,informativeness,informationType,informativeness_group,"group (size, position, ratio)",bbox_name
1704,104999.jpg,Accessory,low,middle,middle,"[[135, 118, 63, 91]]",5.0,"[1, 0, 1, 0, 1]",high,low_middle_middle,104999.jpg_Accessory
1705,,,,,,,,,,,
1706,,,,,,,,,,,
1707,,,,,,,,,,,
1708,,,,,,,,,,,
1709,,,,,,,,,,,
1710,,,,,,,,,,,
1711,,,,,,,,,,,
1712,,,,,,,,,,,
1713,,,,,,,,,,,
1714,,,,,,,,,,,
1715,,,,,,,,,,,
1716,,,,,,,,,,,
1717,,,,,,,,,,,
1718,,,,,,,,,,,
1719,,,,,,,,,,,
1720,,,,,,,,,,,
1721,,,,,,,,,,,
1722,,,,,,,,,,,
1723,,,,,,,,,,,
1724,20c0763f3931f53e.jpg,Photo,low,middle,middle,"[[481, 523, 89, 120]]",5.0,"[0, 1, 0, 0, 0]",high,low_middle_middle,20c0763f3931f53e.jpg_Photo
1725,,,,,,,,,,,
1726,,,,,,,,,,,
1727,,,,,,,,,,,
1728,,,,,,,,,,,
1729,,,,,,,,,,,
1730,,,,,,,,,,,
1731,,,,,,,,,,,
1732,49567019a665a27b.jpg,Home interior,low,middle,middle,"[[366, 118, 111, 169]]",4.0,"[1, 1, 0, 1, 1]",middle,low_middle_middle,49567019a665a27b.jpg_Home interior
1733,,,,,,,,,,,
1734,,,,,,,,,,,
1735,,,,,,,,,,,
1736,,,,,,,,,,,
1737,,,,,,,,,,,
1738,,,,,,,,,,,
1739,,,,,,,,,,,
1740,,,,,,,,,,,
1741,,,,,,,,,,,
1742,,,,,,,,,,,
1743,,,,,,,,,,,
1744,,,,,,,,,,,
1745,0822a13549844948.jpg,Clothing,low,middle,middle,"[[492, 150, 75, 110], [608, 151, 86, 107], [492, 150, 75, 110], [608, 151, 86, 107]]",3.5,"[1, 0, 1, 1, 0]",middle,low_middle_middle,0822a13549844948.jpg_Clothing
1746,,,,,,,,,,,
1747,,,,,,,,,,,
1748,,,,,,,,,,,
1749,,,,,,,,,,,
1750,,,,,,,,,,,
1751,,,,,,,,,,,
1752,,,,,,,,,,,
1753,,,,,,,,,,,
1754,,,,,,,,,,,
1755,,,,,,,,,,,
1756,,,,,,,,,,,
1757,10130.jpg,Others,middle,high,high,"[[420, 41, 200, 160], [420, 41, 200, 160], [420, 41, 200, 160]]",2.67,"[1, 1, 1, 1, 0]",middle,middle_high_high,10130.jpg_Others
1758,,,,,,,,,,,
1759,,,,,,,,,,,
1760,,,,,,,,,,,
1761,,,,,,,,,,,
1762,,,,,,,,,,,
1763,120674.jpg,Place Identifier,middle,high,high,"[[1, 521, 114, 95], [1, 521, 114, 95]]",2.0,"[1, 1, 1, 0, 1]",low,middle_high_high,120674.jpg_Place Identifier
1764,384235.jpg,Machine,middle,high,high,"[[4, 98, 172, 95], [4, 98, 172, 95]]",3.5,"[1, 0, 0, 0, 1]",middle,middle_high_high,384235.jpg_Machine
1765,,,,,,,,,,,
1766,,,,,,,,,,,
1767,,,,,,,,,,,
1768,,,,,,,,,,,
1769,,,,,,,,,,,
1770,,,,,,,,,,,
1771,,,,,,,,,,,
1772,,,,,,,,,,,
1773,,,,,,,,,,,
1774,,,,,,,,,,,
1775,,,,,,,,,,,
1776,,,,,,,,,,,
1777,,,,,,,,,,,
1778,,,,,,,,,,,
1779,,,,,,,,,,,
1780,,,,,,,,,,,
1781,,,,,,,,,,,
1782,,,,,,,,,,,
1783,,,,,,,,,,,
1784,,,,,,,,,,,
1785,,,,,,,,,,,
1786,,,,,,,,,,,
1787,,,,,,,,,,,
1788,,,,,,,,,,,
1789,,,,,,,,,,,
1790,,,,,,,,,,,
1791,,,,,,,,,,,
1792,,,,,,,,,,,
1793,,,,,,,,,,,
1794,,,,,,,,,,,
1795,,,,,,,,,,,
1796,,,,,,,,,,,
1797,,,,,,,,,,,
1798,,,,,,,,,,,
1799,,,,,,,,,,,
1800,,,,,,,,,,,
1801,,,,,,,,,,,
1802,,,,,,,,,,,
1803,,,,,,,,,,,
1804,,,,,,,,,,,
1805,,,,,,,,,,,
1806,,,,,,,,,,,
1807,,,,,,,,,,,
1808,,,,,,,,,,,
1809,,,,,,,,,,,
1810,,,,,,,,,,,
1811,,,,,,,,,,,
1812,,,,,,,,,,,
1813,,,,,,,,,,,
1814,,,,,,,,,,,
1815,410033.jpg,Electronic Devices,middle,high,high,"[[11, 298, 134, 113]]",4.0,"[0, 0, 1, 0, 0]",middle,middle_high_high,410033.jpg_Electronic Devices
1816,,,,,,,,,,,
1817,,,,,,,,,,,
1818,,,,,,,,,,,
1819,,,,,,,,,,,
1820,,,,,,,,,,,
1821,,,,,,,,,,,
1822,,,,,,,,,,,
1823,,,,,,,,,,,
1824,,,,,,,,,,,
1825,,,,,,,,,,,
1826,,,,,,,,,,,
1827,01c04124383a9a02.jpg,Home interior,middle,high,high,"[[37, 54, 295, 123]]",4.0,"[1, 0, 0, 1, 0]",middle,middle_high_high,01c04124383a9a02.jpg_Home interior
1828,081b5acdf94c392a.jpg,Accessory,middle,high,high,"[[431, 562, 270, 119]]",1.0,"[0, 0, 0, 1, 0]",low,middle_high_high,081b5acdf94c392a.jpg_Accessory
1829,,,,,,,,,,,
1830,,,,,,,,,,,
1831,,,,,,,,,,,
1832,,,,,,,,,,,
1833,,,,,,,,,,,
1834,,,,,,,,,,,
1835,,,,,,,,,,,
1836,,,,,,,,,,,
1837,,,,,,,,,,,
1838,,,,,,,,,,,
1839,,,,,,,,,,,
1840,0f399ca1789c8087.jpg,Identity,middle,high,high,"[[24, 69, 288, 106], [26, 496, 289, 113], [24, 69, 288, 106], [26, 496, 289, 113], [24, 69, 288, 106], [26, 496, 289, 113]]",2.33,"[0, 1, 0, 1, 1]",middle,middle_high_high,0f399ca1789c8087.jpg_Identity
1841,167e73349f96c0e2.jpg,Musical instrument,middle,high,high,"[[319, 433, 160, 109], [319, 433, 160, 109]]",2.5,"[0, 1, 1, 0, 0]",middle,middle_high_high,167e73349f96c0e2.jpg_Musical instrument
1842,,,,,,,,,,,
1843,,,,,,,,,,,
1844,,,,,,,,,,,
1845,,,,,,,,,,,
1846,,,,,,,,,,,
1847,,,,,,,,,,,
1848,,,,,,,,,,,
1849,,,,,,,,,,,
1850,,,,,,,,,,,
1851,,,,,,,,,,,
1852,102820.jpg,Food,middle,high,high,"[[40, 485, 216, 95], [40, 485, 216, 95]]",5.5,"[1, 1, 1, 0, 0]",high,middle_high_high,102820.jpg_Food
1853,,,,,,,,,,,
1854,,,,,,,,,,,
1855,,,,,,,,,,,
1856,,,,,,,,,,,
1857,,,,,,,,,,,
1858,,,,,,,,,,,
1859,,,,,,,,,,,
1860,,,,,,,,,,,
1861,,,,,,,,,,,
1862,,,,,,,,,,,
1863,,,,,,,,,,,
1864,,,,,,,,,,,
1865,,,,,,,,,,,
1866,,,,,,,,,,,
1867,,,,,,,,,,,
1868,,,,,,,,,,,
1869,,,,,,,,,,,
1870,,,,,,,,,,,
1871,,,,,,,,,,,
1872,,,,,,,,,,,
1873,,,,,,,,,,,
1874,,,,,,,,,,,
1875,,,,,,,,,,,
1876,,,,,,,,,,,
1877,,,,,,,,,,,
1878,,,,,,,,,,,
1879,,,,,,,,,,,
1880,,,,,,,,,,,
1881,,,,,,,,,,,
1882,,,,,,,,,,,
1883,,,,,,,,,,,
1884,,,,,,,,,,,
1885,29def08271143710.jpg,Table,middle,high,high,"[[756, 316, 252, 99]]",4.0,"[0, 1, 0, 0, 0]",middle,middle_high_high,29def08271143710.jpg_Table
1886,,,,,,,,,,,
1887,,,,,,,,,,,
1888,,,,,,,,,,,
1889,,,,,,,,,,,
1890,,,,,,,,,,,
1891,,,,,,,,,,,
1892,,,,,,,,,,,
1893,,,,,,,,,,,
1894,,,,,,,,,,,
1895,,,,,,,,,,,
1896,,,,,,,,,,,
1897,,,,,,,,,,,
1898,,,,,,,,,,,
1899,,,,,,,,,,,
1900,,,,,,,,,,,
1901,,,,,,,,,,,
1902,4a197f10b93d99d8.jpg,Clothing,middle,high,low,"[[0, 226, 112, 339]]",4.0,"[1, 0, 0, 0, 1]",middle,middle_high_low,4a197f10b93d99d8.jpg_Clothing
1903,,,,,,,,,,,
1904,,,,,,,,,,,
1905,,,,,,,,,,,
1906,,,,,,,,,,,
1907,101172.jpg,Toy,middle,high,low,"[[363, 401, 88, 144]]",5.0,"[0, 0, 1, 0, 0]",high,middle_high_low,101172.jpg_Toy
1908,,,,,,,,,,,
1909,,,,,,,,,,,
1910,,,,,,,,,,,
1911,,,,,,,,,,,
1912,,,,,,,,,,,
1913,,,,,,,,,,,
1914,,,,,,,,,,,
1915,,,,,,,,,,,
1916,,,,,,,,,,,
1917,,,,,,,,,,,
1918,,,,,,,,,,,
1919,,,,,,,,,,,
1920,,,,,,,,,,,
1921,,,,,,,,,,,
1922,,,,,,,,,,,
1923,,,,,,,,,,,
1924,,,,,,,,,,,
1925,,,,,,,,,,,
1926,,,,,,,,,,,
1927,,,,,,,,,,,
1928,,,,,,,,,,,
1929,,,,,,,,,,,
1930,,,,,,,,,,,
1931,,,,,,,,,,,
1932,,,,,,,,,,,
1933,,,,,,,,,,,
1934,,,,,,,,,,,
1935,,,,,,,,,,,
1936,,,,,,,,,,,
1937,,,,,,,,,,,
1938,,,,,,,,,,,
1939,101172.jpg,Others,middle,high,low,"[[363, 400, 89, 145]]",5.0,"[0, 0, 1, 0, 0]",high,middle_high_low,101172.jpg_Others
1940,,,,,,,,,,,
1941,109591.jpg,Pet,middle,high,low,"[[201, 2, 94, 165]]",4.0,"[0, 1, 0, 1, 0]",middle,middle_high_low,109591.jpg_Pet
1942,,,,,,,,,,,
1943,,,,,,,,,,,
1944,,,,,,,,,,,
1945,,,,,,,,,,,
1946,,,,,,,,,,,
1947,,,,,,,,,,,
1948,,,,,,,,,,,
1949,,,,,,,,,,,
1950,,,,,,,,,,,
1951,,,,,,,,,,,
1952,,,,,,,,,,,
1953,,,,,,,,,,,
1954,,,,,,,,,,,
1955,,,,,,,,,,,
1956,,,,,,,,,,,
1957,,,,,,,,,,,
1958,,,,,,,,,,,
1959,,,,,,,,,,,
1960,,,,,,,,,,,
1961,24c7ebbfb72cfd8b.jpg,Finger,middle,high,low,"[[537, 595, 230, 428]]",1.0,"[0, 1, 0, 0, 0]",low,middle_high_low,24c7ebbfb72cfd8b.jpg_Finger
1962,,,,,,,,,,,
1963,,,,,,,,,,,
1964,,,,,,,,,,,
1965,,,,,,,,,,,
1966,,,,,,,,,,,
1967,,,,,,,,,,,
1968,,,,,,,,,,,
1969,,,,,,,,,,,
1970,,,,,,,,,,,
1971,,,,,,,,,,,
1972,,,,,,,,,,,
1973,,,,,,,,,,,
1974,,,,,,,,,,,
1975,,,,,,,,,,,
1976,,,,,,,,,,,
1977,,,,,,,,,,,
1978,,,,,,,,,,,
1979,,,,,,,,,,,
1980,,,,,,,,,,,
1981,,,,,,,,,,,
1982,,,,,,,,,,,
1983,,,,,,,,,,,
1984,,,,,,,,,,,
1985,,,,,,,,,,,
1986,,,,,,,,,,,
1987,,,,,,,,,,,
1988,,,,,,,,,,,
1989,,,,,,,,,,,
1990,,,,,,,,,,,
1991,,,,,,,,,,,
1992,,,,,,,,,,,
1993,,,,,,,,,,,
1994,,,,,,,,,,,
1995,,,,,,,,,,,
1996,,,,,,,,,,,
1997,,,,,,,,,,,
1998,,,,,,,,,,,
1999,,,,,,,,,,,
2000,,,,,,,,,,,
2001,,,,,,,,,,,
2002,,,,,,,,,,,
2003,,,,,,,,,,,
2004,,,,,,,,,,,
2005,04833bdaa8c68594.jpg,Vehicle Plate,middle,high,low,"[[0, 105, 111, 350]]",6.0,"[0, 1, 0, 0, 0]",high,middle_high_low,04833bdaa8c68594.jpg_Vehicle Plate
2006,,,,,,,,,,,
2007,,,,,,,,,,,
2008,,,,,,,,,,,
2009,208fcde7b90bcbf8.jpg,Person,middle,high,low,"[[918, 102, 105, 484], [920, 97, 104, 489], [915, 120, 108, 344], [918, 102, 105, 484], [920, 97, 104, 489], [915, 120, 108, 344], [918, 102, 105, 484], [920, 97, 104, 489]]",4.25,"[1, 1, 1, 1, 1]",high,middle_high_low,208fcde7b90bcbf8.jpg_Person
2010,,,,,,,,,,,
2011,,,,,,,,,,,
2012,e35623bbfca05b41.jpg,Scenery,middle,high,low,"[[46, 279, 97, 508], [46, 279, 97, 508]]",3.0,"[0, 1, 0, 0, 0]",middle,middle_high_low,e35623bbfca05b41.jpg_Scenery
2013,,,,,,,,,,,
2014,,,,,,,,,,,
2015,,,,,,,,,,,
2016,,,,,,,,,,,
2017,337490.jpg,Screen,middle,high,low,"[[0, 120, 89, 174], [0, 120, 89, 174], [0, 120, 89, 174], [0, 120, 89, 174]]",4.0,"[1, 1, 0, 1, 1]",middle,middle_high_low,337490.jpg_Screen
2018,,,,,,,,,,,
2019,,,,,,,,,,,
2020,,,,,,,,,,,
2021,,,,,,,,,,,
2022,,,,,,,,,,,
2023,,,,,,,,,,,
2024,,,,,,,,,,,
2025,,,,,,,,,,,
2026,110042.jpg,Place Identifier,middle,high,low,"[[348, 247, 76, 248]]",1.0,"[0, 1, 0, 0, 0]",low,middle_high_low,110042.jpg_Place Identifier
2027,,,,,,,,,,,
2028,,,,,,,,,,,
2029,,,,,,,,,,,
2030,,,,,,,,,,,
2031,,,,,,,,,,,
2032,,,,,,,,,,,
2033,,,,,,,,,,,
2034,,,,,,,,,,,
2035,,,,,,,,,,,
2036,,,,,,,,,,,
2037,,,,,,,,,,,
2038,,,,,,,,,,,
2039,,,,,,,,,,,
2040,,,,,,,,,,,
2041,,,,,,,,,,,
2042,,,,,,,,,,,
2043,,,,,,,,,,,
2044,,,,,,,,,,,
2045,,,,,,,,,,,
2046,,,,,,,,,,,
2047,,,,,,,,,,,
2048,,,,,,,,,,,
2049,,,,,,,,,,,
2050,,,,,,,,,,,
2051,,,,,,,,,,,
2052,,,,,,,,,,,
2053,,,,,,,,,,,
2054,,,,,,,,,,,
2055,,,,,,,,,,,
2056,,,,,,,,,,,
2057,,,,,,,,,,,
2058,,,,,,,,,,,
2059,,,,,,,,,,,
2060,,,,,,,,,,,
2061,,,,,,,,,,,
2062,,,,,,,,,,,
2063,6e58d8b2c269091b.jpg,Book,middle,high,middle,"[[874, 0, 148, 158]]",5.0,"[0, 0, 1, 0, 0]",high,middle_high_middle,6e58d8b2c269091b.jpg_Book
2064,,,,,,,,,,,
2065,267fb36486a00fcc.jpg,Musical instrument,middle,high,middle,"[[67, 223, 160, 198]]",4.0,"[1, 0, 0, 1, 0]",middle,middle_high_middle,267fb36486a00fcc.jpg_Musical instrument
2066,,,,,,,,,,,
2067,,,,,,,,,,,
2068,,,,,,,,,,,
2069,,,,,,,,,,,
2070,,,,,,,,,,,
2071,,,,,,,,,,,
2072,2a0905a2ff63f09e.jpg,Table,middle,high,middle,"[[429, 702, 252, 320]]",5.0,"[0, 1, 1, 0, 0]",high,middle_high_middle,2a0905a2ff63f09e.jpg_Table
2073,,,,,,,,,,,
2074,,,,,,,,,,,
2075,,,,,,,,,,,
2076,,,,,,,,,,,
2077,,,,,,,,,,,
2078,,,,,,,,,,,
2079,,,,,,,,,,,
2080,,,,,,,,,,,
2081,,,,,,,,,,,
2082,,,,,,,,,,,
2083,,,,,,,,,,,
2084,231351.jpg,Toy,middle,high,middle,"[[91, 4, 94, 83]]",2.0,"[0, 0, 0, 1, 0]",low,middle_high_middle,231351.jpg_Toy
2085,,,,,,,,,,,
2086,,,,,,,,,,,
2087,,,,,,,,,,,
2088,,,,,,,,,,,
2089,,,,,,,,,,,
2090,,,,,,,,,,,
2091,,,,,,,,,,,
2092,,,,,,,,,,,
2093,,,,,,,,,,,
2094,,,,,,,,,,,
2095,,,,,,,,,,,
2096,,,,,,,,,,,
2097,,,,,,,,,,,
2098,,,,,,,,,,,
2099,,,,,,,,,,,
2100,,,,,,,,,,,
2101,,,,,,,,,,,
2102,,,,,,,,,,,
2103,,,,,,,,,,,
2104,,,,,,,,,,,
2105,,,,,,,,,,,
2106,,,,,,,,,,,
2107,,,,,,,,,,,
2108,,,,,,,,,,,
2109,,,,,,,,,,,
2110,,,,,,,,,,,
2111,,,,,,,,,,,
2112,,,,,,,,,,,
2113,,,,,,,,,,,
2114,,,,,,,,,,,
2115,,,,,,,,,,,
2116,,,,,,,,,,,
2117,,,,,,,,,,,
2118,,,,,,,,,,,
2119,,,,,,,,,,,
2120,,,,,,,,,,,
2121,,,,,,,,,,,
2122,,,,,,,,,,,
2123,,,,,,,,,,,
2124,,,,,,,,,,,
2125,,,,,,,,,,,
2126,0d6ca8553971fefd.jpg,Vehicle Plate,middle,high,middle,"[[0, 194, 237, 361]]",5.0,"[1, 1, 0, 0, 0]",high,middle_high_middle,0d6ca8553971fefd.jpg_Vehicle Plate
2127,,,,,,,,,,,
2128,,,,,,,,,,,
2129,,,,,,,,,,,
2130,,,,,,,,,,,
2131,d94378dc2841b503.jpg,Place Identifier,middle,high,middle,"[[0, 149, 264, 267], [0, 149, 264, 267], [0, 149, 264, 267], [0, 149, 264, 267]]",2.5,"[0, 1, 0, 0, 0]",middle,middle_high_middle,d94378dc2841b503.jpg_Place Identifier
2132,,,,,,,,,,,
2133,,,,,,,,,,,
2134,,,,,,,,,,,
2135,,,,,,,,,,,
2136,,,,,,,,,,,
2137,,,,,,,,,,,
2138,,,,,,,,,,,
2139,,,,,,,,,,,
2140,,,,,,,,,,,
2141,,,,,,,,,,,
2142,,,,,,,,,,,
2143,,,,,,,,,,,
2144,,,,,,,,,,,
2145,,,,,,,,,,,
2146,,,,,,,,,,,
2147,,,,,,,,,,,
2148,133034.jpg,Identity,middle,high,middle,"[[0, 203, 156, 204]]",4.0,"[1, 0, 0, 0, 0]",middle,middle_high_middle,133034.jpg_Identity
2149,,,,,,,,,,,
2150,,,,,,,,,,,
2151,,,,,,,,,,,
2152,,,,,,,,,,,
2153,,,,,,,,,,,
2154,,,,,,,,,,,
2155,53f9fa304263f470.jpg,Photo,middle,high,middle,"[[691, 12, 145, 171], [691, 12, 145, 171]]",4.5,"[1, 0, 0, 0, 0]",high,middle_high_middle,53f9fa304263f470.jpg_Photo
2156,,,,,,,,,,,
2157,217704.jpg,Printed Material,middle,high,middle,"[[237, 415, 171, 164]]",4.0,"[0, 0, 0, 1, 0]",middle,middle_high_middle,217704.jpg_Printed Material
2158,,,,,,,,,,,
2159,3454f5c299102bea.jpg,Home interior,middle,high,middle,"[[821, 106, 170, 212]]",4.0,"[0, 1, 0, 0, 0]",middle,middle_high_middle,3454f5c299102bea.jpg_Home interior
2160,,,,,,,,,,,
2161,,,,,,,,,,,
2162,,,,,,,,,,,
2163,,,,,,,,,,,
2164,,,,,,,,,,,
2165,,,,,,,,,,,
2166,,,,,,,,,,,
2167,121744.jpg,Others,middle,low,high,"[[288, 112, 172, 84]]",5.0,"[0, 0, 0, 1, 0]",high,middle_low_high,121744.jpg_Others
2168,,,,,,,,,,,
2169,,,,,,,,,,,
2170,,,,,,,,,,,
2171,,,,,,,,,,,
2172,,,,,,,,,,,
2173,,,,,,,,,,,
2174,,,,,,,,,,,
2175,,,,,,,,,,,
2176,,,,,,,,,,,
2177,,,,,,,,,,,
2178,,,,,,,,,,,
2179,,,,,,,,,,,
2180,,,,,,,,,,,
2181,,,,,,,,,,,
2182,,,,,,,,,,,
2183,,,,,,,,,,,
2184,,,,,,,,,,,
2185,,,,,,,,,,,
2186,,,,,,,,,,,
2187,,,,,,,,,,,
2188,,,,,,,,,,,
2189,,,,,,,,,,,
2190,155591.jpg,Table,middle,low,high,"[[211, 204, 91, 64], [211, 204, 91, 64], [211, 204, 91, 64]]",3.33,"[1, 1, 1, 1, 1]",middle,middle_low_high,155591.jpg_Table
2191,,,,,,,,,,,
2192,,,,,,,,,,,
2193,,,,,,,,,,,
2194,,,,,,,,,,,
2195,,,,,,,,,,,
2196,,,,,,,,,,,
2197,,,,,,,,,,,
2198,276476.jpg,Toy,middle,low,high,"[[254, 243, 172, 89], [254, 243, 172, 89]]",3.5,"[0, 0, 0, 1, 0]",middle,middle_low_high,276476.jpg_Toy
2199,,,,,,,,,,,
2200,,,,,,,,,,,
2201,,,,,,,,,,,
2202,,,,,,,,,,,
2203,,,,,,,,,,,
2204,1cc51804460299fb.jpg,Electronic Devices,middle,low,high,"[[327, 399, 344, 92], [327, 399, 344, 92]]",2.0,"[0, 0, 0, 1, 0]",low,middle_low_high,1cc51804460299fb.jpg_Electronic Devices
2205,,,,,,,,,,,
2206,,,,,,,,,,,
2207,,,,,,,,,,,
2208,,,,,,,,,,,
2209,ae733f15aef8d723.jpg,Scenery,middle,low,high,"[[257, 240, 224, 103], [257, 240, 224, 103]]",4.5,"[0, 1, 0, 0, 0]",high,middle_low_high,ae733f15aef8d723.jpg_Scenery
2210,,,,,,,,,,,
2211,,,,,,,,,,,
2212,,,,,,,,,,,
2213,,,,,,,,,,,
2214,,,,,,,,,,,
2215,,,,,,,,,,,
2216,,,,,,,,,,,
2217,,,,,,,,,,,
2218,,,,,,,,,,,
2219,,,,,,,,,,,
2220,,,,,,,,,,,
2221,105804.jpg,Screen,middle,low,high,"[[231, 160, 155, 114], [231, 160, 155, 114], [231, 160, 155, 114], [231, 160, 155, 114]]",4.25,"[1, 1, 1, 1, 1]",high,middle_low_high,105804.jpg_Screen
2222,,,,,,,,,,,
2223,b26ed3fdc5e763a1.jpg,Place Identifier,middle,low,high,"[[311, 290, 308, 114]]",5.0,"[0, 1, 0, 0, 0]",high,middle_low_high,b26ed3fdc5e763a1.jpg_Place Identifier
2224,,,,,,,,,,,
2225,,,,,,,,,,,
2226,,,,,,,,,,,
2227,,,,,,,,,,,
2228,,,,,,,,,,,
2229,109900.jpg,Vehicle Plate,middle,low,high,"[[104, 137, 284, 107]]",1.0,"[0, 1, 0, 0, 0]",low,middle_low_high,109900.jpg_Vehicle Plate
2230,,,,,,,,,,,
2231,,,,,,,,,,,
2232,,,,,,,,,,,
2233,,,,,,,,,,,
2234,,,,,,,,,,,
2235,,,,,,,,,,,
2236,,,,,,,,,,,
2237,,,,,,,,,,,
2238,,,,,,,,,,,
2239,,,,,,,,,,,
2240,,,,,,,,,,,
2241,,,,,,,,,,,
2242,,,,,,,,,,,
2243,30aa53f05602d3ec.jpg,Accessory,middle,low,high,"[[436, 220, 401, 153]]",6.0,"[1, 1, 0, 0, 0]",high,middle_low_high,30aa53f05602d3ec.jpg_Accessory
2244,2ed000d799794d71.jpg,Pet,middle,low,high,"[[301, 273, 214, 146]]",1.0,"[0, 0, 1, 0, 0]",low,middle_low_high,2ed000d799794d71.jpg_Pet
2245,,,,,,,,,,,
2246,,,,,,,,,,,
2247,,,,,,,,,,,
2248,,,,,,,,,,,
2249,,,,,,,,,,,
2250,,,,,,,,,,,
2251,,,,,,,,,,,
2252,,,,,,,,,,,
2253,,,,,,,,,,,
2254,,,,,,,,,,,
2255,,,,,,,,,,,
2256,,,,,,,,,,,
2257,,,,,,,,,,,
2258,,,,,,,,,,,
2259,,,,,,,,,,,
2260,,,,,,,,,,,
2261,,,,,,,,,,,
2262,,,,,,,,,,,
2263,,,,,,,,,,,
2264,,,,,,,,,,,
2265,644395d01b541528.jpg,Home interior,middle,low,low,"[[451, 291, 164, 273]]",3.0,"[0, 1, 0, 0, 0]",middle,middle_low_low,644395d01b541528.jpg_Home interior
2266,,,,,,,,,,,
2267,,,,,,,,,,,
2268,,,,,,,,,,,
2269,,,,,,,,,,,
2270,,,,,,,,,,,
2271,,,,,,,,,,,
2272,,,,,,,,,,,
2273,,,,,,,,,,,
2274,,,,,,,,,,,
2275,,,,,,,,,,,
2276,,,,,,,,,,,
2277,,,,,,,,,,,
2278,,,,,,,,,,,
2279,,,,,,,,,,,
2280,,,,,,,,,,,
2281,,,,,,,,,,,
2282,205904.jpg,Accessory,middle,low,low,"[[194, 202, 70, 176]]",4.0,"[0, 0, 1, 0, 0]",middle,middle_low_low,205904.jpg_Accessory
2283,5337819360fbbe51.jpg,Scenery,middle,low,low,"[[282, 127, 118, 739]]",2.0,"[0, 1, 0, 0, 0]",low,middle_low_low,5337819360fbbe51.jpg_Scenery
2284,,,,,,,,,,,
2285,,,,,,,,,,,
2286,,,,,,,,,,,
2287,,,,,,,,,,,
2288,,,,,,,,,,,
2289,,,,,,,,,,,
2290,,,,,,,,,,,
2291,,,,,,,,,,,
2292,,,,,,,,,,,
2293,,,,,,,,,,,
2294,,,,,,,,,,,
2295,,,,,,,,,,,
2296,,,,,,,,,,,
2297,,,,,,,,,,,
2298,,,,,,,,,,,
2299,10727.jpg,Others,middle,low,low,"[[333, 156, 176, 309], [333, 156, 176, 309]]",5.0,"[1, 0, 0, 0, 0]",high,middle_low_low,10727.jpg_Others
2300,,,,,,,,,,,
2301,022c1f420446d118.jpg,Person,middle,low,low,"[[441, 336, 124, 276], [491, 336, 163, 327], [441, 336, 124, 276], [491, 336, 163, 327]]",2.0,"[0, 0, 0, 1, 0]",low,middle_low_low,022c1f420446d118.jpg_Person
2302,,,,,,,,,,,
2303,,,,,,,,,,,
2304,,,,,,,,,,,
2305,,,,,,,,,,,
2306,,,,,,,,,,,
2307,126110.jpg,Pet,middle,low,low,"[[104, 53, 57, 129], [104, 53, 57, 129]]",2.5,"[1, 0, 1, 0, 0]",middle,middle_low_low,126110.jpg_Pet
2308,,,,,,,,,,,
2309,,,,,,,,,,,
2310,,,,,,,,,,,
2311,,,,,,,,,,,
2312,,,,,,,,,,,
2313,,,,,,,,,,,
2314,ce714eef200f390f.jpg,Cosmetics,middle,low,low,"[[378, 112, 197, 691]]",4.0,"[0, 1, 1, 0, 0]",middle,middle_low_low,ce714eef200f390f.jpg_Cosmetics
2315,,,,,,,,,,,
2316,,,,,,,,,,,
2317,,,,,,,,,,,
2318,,,,,,,,,,,
2319,,,,,,,,,,,
2320,113021.jpg,Musical instrument,middle,low,low,"[[184, 218, 75, 282]]",2.0,"[0, 0, 0, 1, 0]",low,middle_low_low,113021.jpg_Musical instrument
2321,,,,,,,,,,,
2322,,,,,,,,,,,
2323,,,,,,,,,,,
2324,,,,,,,,,,,
2325,29715.jpg,Clothing,middle,low,low,"[[164, 169, 99, 225], [164, 169, 99, 225]]",3.5,"[0, 0, 1, 1, 0]",middle,middle_low_low,29715.jpg_Clothing
2326,,,,,,,,,,,
2327,,,,,,,,,,,
2328,,,,,,,,,,,
2329,,,,,,,,,,,
2330,,,,,,,,,,,
2331,,,,,,,,,,,
2332,a16a08b532c78f9e.jpg,Place Identifier,middle,low,low,"[[475, 187, 161, 292]]",5.0,"[0, 1, 1, 1, 0]",high,middle_low_low,a16a08b532c78f9e.jpg_Place Identifier
2333,,,,,,,,,,,
2334,,,,,,,,,,,
2335,,,,,,,,,,,
2336,,,,,,,,,,,
2337,,,,,,,,,,,
2338,,,,,,,,,,,
2339,,,,,,,,,,,
2340,,,,,,,,,,,
2341,,,,,,,,,,,
2342,337490.jpg,Printed Material,middle,low,middle,"[[235, 216, 81, 79], [235, 216, 81, 79]]",3.5,"[1, 0, 0, 1, 0]",middle,middle_low_middle,337490.jpg_Printed Material
2343,,,,,,,,,,,
2344,,,,,,,,,,,
2345,,,,,,,,,,,
2346,,,,,,,,,,,
2347,,,,,,,,,,,
2348,,,,,,,,,,,
2349,,,,,,,,,,,
2350,,,,,,,,,,,
2351,,,,,,,,,,,
2352,,,,,,,,,,,
2353,,,,,,,,,,,
2354,,,,,,,,,,,
2355,,,,,,,,,,,
2356,,,,,,,,,,,
2357,,,,,,,,,,,
2358,,,,,,,,,,,
2359,,,,,,,,,,,
2360,,,,,,,,,,,
2361,,,,,,,,,,,
2362,,,,,,,,,,,
2363,,,,,,,,,,,
2364,,,,,,,,,,,
